published_at,updated_at,like_count,text
2020-06-16T20:59:33Z,2020-06-16T20:59:33Z,1,"I live in the netherlands and still have garbage day general waste 1 week and recycling the next, they have not even granted me a trash panda :("
2020-06-09T01:16:26Z,2020-06-09T01:16:26Z,6,"I have never had a garbage day in my life. Lisbon, Portugal. There has always been recycling bins that are now also underground. cheers from a fellow urbanplanner"
2020-06-01T23:37:55Z,2020-06-01T23:37:55Z,1,"In America, we have idiotic people who extra work hard to subvert recycling because they believe their governemt conspiracies!"
2020-04-13T18:09:11Z,2020-04-13T18:09:11Z,0,"I&#39;m curious, how do they encourage / enforce recycling, waste treatment rules and things like that. Are citizens just being good?"
2020-03-25T09:04:15Z,2020-03-25T09:04:15Z,0,"I mean... mind you... we simply don&#39;t have trash panda&#39;s. And that has nothing to do with that program. I live in a smaller town in the Netherlands just south of Haarlem. We still have trash day for both GREEN and NORMAL trash, but we have those underground things for recycling. But I&#39;ve never had our trash bin knocked over by any trash panda. Worst case scenario my own stupid dog wants to eat out of it."
2020-03-13T07:25:35Z,2020-03-13T07:25:35Z,2,"I&#39;m learning so much from this channel, thank you for the uploads! It&#39;s nice to watch videos about the Netherlands that isn&#39;t just titled &quot;weird Dutch words&quot; and &quot;Things to do in Amsterdam&quot;. Could you perhaps do a video about the Dutch Recycling habits?"
2020-02-02T01:27:03Z,2020-02-02T01:27:03Z,1,"We also have a lot of these underground recycling bins I Portugal.The fun thing is that there is a truck that only collects glass, one that only collects paper, and one that only collects plastic...So it&#39;s possible you&#39;ll see a location cleaned up 3* per day, 1* per recyclable."
2020-01-29T20:51:01Z,2020-01-29T20:51:01Z,0,That’s great. Reminds me of the German public recycling containers in the 1990s. At least in Kiel. But in Americas... wait until a wacko mom discards an aborted fetus into the public bin 🤮
2020-01-27T21:45:45Z,2020-01-27T21:45:45Z,1,"Some Spanish towns have these underground bins.  Santa Cruz de Tenerife does.  Where I live (El Hierro) we don´t have house bins either, but there are big bins at intervals along the main road; these are colour-coded for recycling (blue lid is for paper etc)."
2020-01-20T13:14:38Z,2020-01-20T13:14:38Z,4,"Maastricht has underground containers AND trash day, however, the municipality sells red trash bags and will only pick up trash from these bags. they&#39;re really expensive as so to stimulate use of the containers and recycling. Additionally, since this year the foodwaste bins have chips in them to track the amount of trash per household, to better allocate resources."
2019-12-30T09:41:45Z,2019-12-30T09:41:45Z,509,"This is not quite as universal as you make it sound 🙂. These underground trash bins are used in denser neighborhoods, inner cities and for midrise appartment blocks and highrise flats. They can often be card-locked for use by the residents only.The underground recycling bins for glass, paper and plastic (and sometimes for other things like metals or old clothes and shoes) are universal; they are placed in every neighborhood and near neighborhood stores and around shopping centers, for use by everyone.The lower-density neighborhoods (as in suburbs and smaller towns) do tend to have the large plastic rolling bins of different colours for trash and recycling, that are picked up on an elaborate schedule in alternating weeks - everyone has a gray one for trash and a green or brown one for composting waste, then most municipalities have a third colour (blue, or gray with orange lids, or whatever)  for a third type that differs by municipality: I have an orange-lid one for plastics, my father in a different town has a blue one for paper. His plastics get collected in plastic bags once every fortnight, our more windy town stopped doing that as the wind made a mess of those bags, so they switched to the third container. Our paper still gets picked up by volunteers for the sports clubs and churches, who get paid for the volume they collect. In dad&#39;s town they didn&#39;t consider that economically sensible, and the municipality collects the paper trash in the blue household bins.But even in areas with separate household recycling bins you&#39;ll find the underground recycling bins, at the least near the neighborhood store (but often in more locations), for people who don&#39;t want to collect all these separate fractions at home for two weeks, and don&#39;t mind walking 50 meters to dispose of it, or taking the empties back when they go to the shop."
